Accuracy,number_questionnaires,data_length,plannedId,file_name,activity
0.464589235127479,1,6001,15198,emaLabel_ACTIVPAL_4465.csv,running
0,1,6001,15214,emaLabel_ACTIVPAL_4465.csv,sitting
1,1,24001,15218,emaLabel_ACTIVPAL_4465.csv,sitting
0,1,6001,15224,emaLabel_ACTIVPAL_4465.csv,sitting
0,1,24001,15226,emaLabel_ACTIVPAL_4465.csv,sitting
0,1,24001,15235,emaLabel_ACTIVPAL_4465.csv,sitting
1,1,24001,15245,emaLabel_ACTIVPAL_4465.csv,sitting
0.603399433427762,1,6001,15246,emaLabel_ACTIVPAL_4465.csv,walking
0.970334569392942,1,24001,15255,emaLabel_ACTIVPAL_4465.csv,sitting
0.525579070154974,1,6001,15257,emaLabel_ACTIVPAL_4465.csv,running
0.0558240293284453,1,6001,15262,emaLabel_ACTIVPAL_4465.csv,sitting
0.964584808966293,1,24001,15280,emaLabel_ACTIVPAL_4465.csv,sitting
0,1,6001,15282,emaLabel_ACTIVPAL_4465.csv,sitting
0,1,6001,15282,emaLabel_ACTIVPAL_4465.csv,cycling
1,1,24001,15283,emaLabel_ACTIVPAL_4465.csv,sitting
1,1,6001,15424,emaLabel_ACTIVPAL_4466.csv,exercising
0.841193134477587,1,6001,15425,emaLabel_ACTIVPAL_4466.csv,exercising
0.793383609016291,1,24001,15432,emaLabel_ACTIVPAL_4466.csv,sitting
0.981669721713048,1,6001,15440,emaLabel_ACTIVPAL_4466.csv,running
0,1,24001,15451,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,6001,15453,emaLabel_ACTIVPAL_4466.csv,sitting
0.975334361068289,1,24001,15454,emaLabel_ACTIVPAL_4466.csv,sitting
0.490918180303283,1,6001,15461,emaLabel_ACTIVPAL_4466.csv,walking
0,1,6001,15462,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,6001,15463,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,6001,15477,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,24001,15480,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,6001,15481,emaLabel_ACTIVPAL_4466.csv,sitting
0.808365272454591,1,6001,15490,emaLabel_ACTIVPAL_4466.csv,walking
0.00183325694762718,1,24001,15494,emaLabel_ACTIVPAL_4466.csv,walking
0.851691384769205,1,6001,15496,emaLabel_ACTIVPAL_4466.csv,walking
0.678053657723713,1,6001,15503,emaLabel_ACTIVPAL_4466.csv,walking
0.697717047158807,1,6001,15514,emaLabel_ACTIVPAL_4466.csv,walking
0.913347775370771,1,6001,15515,emaLabel_ACTIVPAL_4466.csv,walking
0.373271121479753,1,6001,15529,emaLabel_ACTIVPAL_4466.csv,running
0,1,24001,15533,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,24001,15536,emaLabel_ACTIVPAL_4466.csv,sitting
0.554574237627062,1,6001,15538,emaLabel_ACTIVPAL_4466.csv,walking
0,1,24001,15540,emaLabel_ACTIVPAL_4466.csv,sitting
0.156473921013164,1,6001,15544,emaLabel_ACTIVPAL_4466.csv,sitting
0,1,6001,15426,emaLabel_ACTIVPAL_4467.csv,sitting
0.0649891684719213,1,6001,15427,emaLabel_ACTIVPAL_4467.csv,sitting
0.591068155307449,1,6001,15437,emaLabel_ACTIVPAL_4467.csv,walking
0.643892684552575,1,6001,15452,emaLabel_ACTIVPAL_4467.csv,walking
0.711214797533744,1,6001,15459,emaLabel_ACTIVPAL_4467.csv,walking
0,1,24001,15464,emaLabel_ACTIVPAL_4467.csv,sitting
0.872687885352441,1,6001,15468,emaLabel_ACTIVPAL_4467.csv,walking
0.900683219463423,1,6001,15479,emaLabel_ACTIVPAL_4467.csv,walking
0.985417274280238,1,24001,15487,emaLabel_ACTIVPAL_4467.csv,sitting
0.948675220796534,1,6001,15502,emaLabel_ACTIVPAL_4467.csv,walking
0.622729545075821,1,6001,15508,emaLabel_ACTIVPAL_4467.csv,walking
1,1,24001,15512,emaLabel_ACTIVPAL_4467.csv,sitting
1,1,24001,15522,emaLabel_ACTIVPAL_4467.csv,sitting
0.605232461256457,1,6001,15531,emaLabel_ACTIVPAL_4467.csv,walking
0,1,6001,15543,emaLabel_ACTIVPAL_4467.csv,sitting
0.356440593234461,1,6001,15545,emaLabel_ACTIVPAL_4467.csv,sitting
0,1,6001,15555,emaLabel_ACTIVPAL_4467.csv,sitting
0.97333444439815,1,24001,15556,emaLabel_ACTIVPAL_4467.csv,standing
0.100649891684719,1,6001,15558,emaLabel_ACTIVPAL_4467.csv,sitting
0.157807032161306,1,6001,15728,emaLabel_ACTIVPAL_4468.csv,sitting
1,1,24001,15733,emaLabel_ACTIVPAL_4468.csv,sitting
1,1,6001,15734,emaLabel_ACTIVPAL_4468.csv,walking
0.927336360984959,1,24001,15736,emaLabel_ACTIVPAL_4468.csv,sitting
0,1,6001,15759,emaLabel_ACTIVPAL_4468.csv,sitting
0.744635640181659,1,24001,15767,emaLabel_ACTIVPAL_4468.csv,sitting
0,1,24001,15777,emaLabel_ACTIVPAL_4468.csv,sitting
0.0104982502916181,1,6001,15793,emaLabel_ACTIVPAL_4468.csv,sitting
0.814197633727712,1,6001,15809,emaLabel_ACTIVPAL_4468.csv,walking
0.911681386435594,1,6001,15811,emaLabel_ACTIVPAL_4468.csv,walking
1,1,24001,15818,emaLabel_ACTIVPAL_4468.csv,sitting
0,1,6001,15705,emaLabel_ACTIVPAL_4469.csv,sitting
0,1,6001,15705,emaLabel_ACTIVPAL_4469.csv,cycling
0.738376937177137,1,6001,15714,emaLabel_ACTIVPAL_4469.csv,walking
0.994291904503979,1,24001,15719,emaLabel_ACTIVPAL_4469.csv,sitting
0.979584183992334,1,24001,15724,emaLabel_ACTIVPAL_4469.csv,sitting
0.89051824695884,1,6001,15729,emaLabel_ACTIVPAL_4469.csv,walking
0.615064155974004,1,6001,15739,emaLabel_ACTIVPAL_4469.csv,walking
1,1,24001,15742,emaLabel_ACTIVPAL_4469.csv,sitting
1,1,24001,15745,emaLabel_ACTIVPAL_4469.csv,sitting
0.687552074654224,1,6001,15753,emaLabel_ACTIVPAL_4469.csv,walking
1,1,24001,15757,emaLabel_ACTIVPAL_4469.csv,sitting
1,1,6001,15758,emaLabel_ACTIVPAL_4469.csv,walking
0.968005332444593,1,6001,15766,emaLabel_ACTIVPAL_4469.csv,walking
0.0249156285154785,1,24001,15773,emaLabel_ACTIVPAL_4469.csv,walking
0.57173804365939,1,6001,15778,emaLabel_ACTIVPAL_4469.csv,walking
1,1,24001,15812,emaLabel_ACTIVPAL_4469.csv,sitting
1,1,6001,15822,emaLabel_ACTIVPAL_4469.csv,walking
0.874687552074654,1,6001,15829,emaLabel_ACTIVPAL_4469.csv,walking
1,1,24001,15835,emaLabel_ACTIVPAL_4469.csv,sitting
0.996500583236127,1,6001,15839,emaLabel_ACTIVPAL_4469.csv,walking
0.950008331944676,1,6001,15846,emaLabel_ACTIVPAL_4469.csv,walking
1,1,24001,15851,emaLabel_ACTIVPAL_4469.csv,sitting
0.728045325779037,1,6001,15855,emaLabel_ACTIVPAL_4469.csv,walking
0.8816863856024,1,6001,15862,emaLabel_ACTIVPAL_4469.csv,walking
0.114480919846692,1,6001,15868,emaLabel_ACTIVPAL_4469.csv,sitting
0,1,6001,16023,emaLabel_ACTIVPAL_4470.csv,sitting
0,1,24001,16025,emaLabel_ACTIVPAL_4470.csv,sitting
0,1,6001,16027,emaLabel_ACTIVPAL_4470.csv,sitting
0.809865022496251,1,6001,16027,emaLabel_ACTIVPAL_4470.csv,walking
0,1,6001,16039,emaLabel_ACTIVPAL_4470.csv,sitting
0.859356773871021,1,6001,16039,emaLabel_ACTIVPAL_4470.csv,cycling
0.974334402733219,1,24001,16046,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,24001,16050,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,24001,16051,emaLabel_ACTIVPAL_4470.csv,sitting
0.860856523912681,1,6001,16055,emaLabel_ACTIVPAL_4470.csv,walking
1,1,6001,16066,emaLabel_ACTIVPAL_4470.csv,running
0.906682219630062,1,6001,16074,emaLabel_ACTIVPAL_4470.csv,walking
0.906253906087246,1,24001,16090,emaLabel_ACTIVPAL_4470.csv,sitting
0.97633727712048,1,6001,16104,emaLabel_ACTIVPAL_4470.csv,walking
0,1,6001,16117,emaLabel_ACTIVPAL_4470.csv,sitting
0.977337110481586,1,6001,16117,emaLabel_ACTIVPAL_4470.csv,cycling
0.578736877187136,1,6001,16125,emaLabel_ACTIVPAL_4470.csv,walking
1,1,24001,16127,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,24001,16134,emaLabel_ACTIVPAL_4470.csv,sitting
0.096817197133811,1,6001,16136,emaLabel_ACTIVPAL_4470.csv,sitting
0.695384102649558,1,6001,16142,emaLabel_ACTIVPAL_4470.csv,walking
1,1,24001,16146,emaLabel_ACTIVPAL_4470.csv,sitting
0.841026495584069,1,6001,16148,emaLabel_ACTIVPAL_4470.csv,running
0,1,24001,16153,emaLabel_ACTIVPAL_4470.csv,sitting
0.704382602899517,1,6001,16154,emaLabel_ACTIVPAL_4470.csv,walking
1,1,24001,16158,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,6001,16164,emaLabel_ACTIVPAL_4470.csv,walking
1,1,24001,16166,emaLabel_ACTIVPAL_4470.csv,sitting
0.0453257790368272,1,6001,16176,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,24001,16180,emaLabel_ACTIVPAL_4470.csv,sitting
0.975417690929545,1,24001,16183,emaLabel_ACTIVPAL_4470.csv,sitting
0.992501249791701,1,6001,16187,emaLabel_ACTIVPAL_4470.csv,running
1,1,6001,16196,emaLabel_ACTIVPAL_4470.csv,running
0.948675220796534,1,6001,16214,emaLabel_ACTIVPAL_4470.csv,walking
0.0489918346942176,1,6001,16223,emaLabel_ACTIVPAL_4470.csv,sitting
0.557573737710382,1,6001,16223,emaLabel_ACTIVPAL_4470.csv,cycling
1,1,24001,16227,emaLabel_ACTIVPAL_4470.csv,sitting
1,1,24001,16234,emaLabel_ACTIVPAL_4470.csv,sitting
0,1,6001,16020,emaLabel_ACTIVPAL_4471.csv,sitting
0,1,6001,16026,emaLabel_ACTIVPAL_4471.csv,sitting
0.854524245959007,1,6001,16026,emaLabel_ACTIVPAL_4471.csv,walking
1,1,24001,16032,emaLabel_ACTIVPAL_4471.csv,sitting
1,1,24001,16043,emaLabel_ACTIVPAL_4471.csv,sitting
0.78920179970005,1,6001,16048,emaLabel_ACTIVPAL_4471.csv,walking
1,1,24001,16052,emaLabel_ACTIVPAL_4471.csv,sitting
0.682552907848692,1,6001,16054,emaLabel_ACTIVPAL_4471.csv,exercising
0,1,24001,16060,emaLabel_ACTIVPAL_4471.csv,sitting
0.747875354107649,1,6001,16069,emaLabel_ACTIVPAL_4471.csv,walking
1,1,24001,16086,emaLabel_ACTIVPAL_4471.csv,sitting
0.0971504749208465,1,6001,16097,emaLabel_ACTIVPAL_4471.csv,sitting
0.949210449564601,1,24001,16099,emaLabel_ACTIVPAL_4471.csv,sitting
1,1,6001,16105,emaLabel_ACTIVPAL_4471.csv,walking
0,1,24001,16119,emaLabel_ACTIVPAL_4471.csv,sitting
0.0369938343609398,1,6001,16133,emaLabel_ACTIVPAL_4471.csv,sitting
1,1,24001,16139,emaLabel_ACTIVPAL_4471.csv,sitting
0,1,24001,16198,emaLabel_ACTIVPAL_4471.csv,standing
0.89568405265789,1,6001,16396,emaLabel_ACTIVPAL_4472.csv,walking
1,1,24001,16400,emaLabel_ACTIVPAL_4472.csv,sitting
0.909348441926346,1,6001,16402,emaLabel_ACTIVPAL_4472.csv,walking
0.861023162806199,1,6001,16405,emaLabel_ACTIVPAL_4472.csv,walking
1,1,24001,16412,emaLabel_ACTIVPAL_4472.csv,sitting
1,1,24001,16414,emaLabel_ACTIVPAL_4472.csv,sitting
0,1,6001,16415,emaLabel_ACTIVPAL_4472.csv,sitting
0.81436427262123,1,6001,16418,emaLabel_ACTIVPAL_4472.csv,walking
0.948918795050206,1,24001,16579,emaLabel_ACTIVPAL_4472.csv,sitting
0.936010664889185,1,6001,16591,emaLabel_ACTIVPAL_4472.csv,walking
1,1,24001,16619,emaLabel_ACTIVPAL_4472.csv,sitting
1,1,24001,16627,emaLabel_ACTIVPAL_4472.csv,sitting
1,1,24001,16636,emaLabel_ACTIVPAL_4472.csv,sitting
0.867355440759873,1,6001,16638,emaLabel_ACTIVPAL_4472.csv,walking
0,1,6001,16640,emaLabel_ACTIVPAL_4472.csv,sitting
0.957340443259457,1,6001,16391,emaLabel_ACTIVPAL_4473.csv,walking
1,1,24001,16395,emaLabel_ACTIVPAL_4473.csv,sitting
0,1,6001,16410,emaLabel_ACTIVPAL_4473.csv,sitting
0,1,6001,16419,emaLabel_ACTIVPAL_4473.csv,sitting
1,1,24001,16421,emaLabel_ACTIVPAL_4473.csv,sitting
0.597400433261123,1,6001,16427,emaLabel_ACTIVPAL_4473.csv,walking
0.803866022329612,1,6001,16603,emaLabel_ACTIVPAL_4473.csv,walking
1,1,6001,16624,emaLabel_ACTIVPAL_4473.csv,walking
0.863356107315447,1,6001,16658,emaLabel_ACTIVPAL_4473.csv,walking
0.961168284654806,1,24001,16661,emaLabel_ACTIVPAL_4473.csv,standing
1,1,24001,16593,emaLabel_ACTIVPAL_4475.csv,sitting
0,1,6001,16595,emaLabel_ACTIVPAL_4475.csv,sitting
0.582736210631561,1,6001,16600,emaLabel_ACTIVPAL_4475.csv,walking
1,1,24001,16613,emaLabel_ACTIVPAL_4475.csv,sitting
0,1,6001,16628,emaLabel_ACTIVPAL_4475.csv,sitting
0.96967172137977,1,6001,16628,emaLabel_ACTIVPAL_4475.csv,walking
0.956173971004832,1,6001,16635,emaLabel_ACTIVPAL_4475.csv,walking
0.92601233127812,1,6001,16639,emaLabel_ACTIVPAL_4475.csv,walking
1,1,24001,16653,emaLabel_ACTIVPAL_4475.csv,sitting
1,1,24001,16673,emaLabel_ACTIVPAL_4475.csv,sitting
0.967672054657557,1,6001,16678,emaLabel_ACTIVPAL_4475.csv,walking
0.896183969338444,1,6001,16683,emaLabel_ACTIVPAL_4475.csv,walking
0.988625473938586,1,24001,16686,emaLabel_ACTIVPAL_4475.csv,sitting
1,1,24001,16691,emaLabel_ACTIVPAL_4475.csv,sitting
1,1,24001,16695,emaLabel_ACTIVPAL_4475.csv,sitting
0.780536577237127,1,6001,16698,emaLabel_ACTIVPAL_4475.csv,walking
1,1,24001,16701,emaLabel_ACTIVPAL_4475.csv,sitting
1,1,24001,16710,emaLabel_ACTIVPAL_4475.csv,sitting
0.575237460423263,1,6001,17031,emaLabel_ACTIVPAL_4475.csv,walking
1,1,6001,17047,emaLabel_ACTIVPAL_4475.csv,walking
0.976334319403358,1,24001,17068,emaLabel_ACTIVPAL_4475.csv,sitting
1,1,6001,17091,emaLabel_ACTIVPAL_4475.csv,walking
0.133977670388269,1,6001,17115,emaLabel_ACTIVPAL_4475.csv,sitting
0.750208298616897,1,6001,17115,emaLabel_ACTIVPAL_4475.csv,walking
1,1,24001,17160,emaLabel_ACTIVPAL_4475.csv,sitting
0.866355607398767,1,6001,17163,emaLabel_ACTIVPAL_4475.csv,walking
1,1,24001,17166,emaLabel_ACTIVPAL_4475.csv,sitting
0.735544075987335,1,6001,17169,emaLabel_ACTIVPAL_4475.csv,walking
0.0834860856523913,1,6001,17197,emaLabel_ACTIVPAL_4475.csv,sitting
0,1,6001,17003,emaLabel_ACTIVPAL_4476.csv,sitting
0,1,6001,17003,emaLabel_ACTIVPAL_4476.csv,cycling
1,1,6001,17017,emaLabel_ACTIVPAL_4476.csv,walking
0.756373937677054,1,6001,17032,emaLabel_ACTIVPAL_4476.csv,walking
0.910681553074488,1,6001,17044,emaLabel_ACTIVPAL_4476.csv,walking
0,1,6001,17062,emaLabel_ACTIVPAL_4476.csv,sitting
0.687552074654224,1,6001,17070,emaLabel_ACTIVPAL_4476.csv,running
1,1,6001,17071,emaLabel_ACTIVPAL_4476.csv,running
0.848858523579403,1,6001,17082,emaLabel_ACTIVPAL_4476.csv,walking
0,1,24001,17083,emaLabel_ACTIVPAL_4476.csv,sitting
0.954418565893088,1,24001,17108,emaLabel_ACTIVPAL_4476.csv,sitting
0.457590401599733,1,6001,17128,emaLabel_ACTIVPAL_4476.csv,walking
1,1,24001,17139,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17155,emaLabel_ACTIVPAL_4476.csv,sitting
0.0844859190134978,1,6001,17159,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17161,emaLabel_ACTIVPAL_4476.csv,sitting
0.307948675220797,1,6001,17188,emaLabel_ACTIVPAL_4476.csv,sitting
0.494250958173638,1,6001,17196,emaLabel_ACTIVPAL_4476.csv,walking
0.107482086318947,1,6001,17206,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17212,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17223,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17239,emaLabel_ACTIVPAL_4476.csv,sitting
0.532411264789202,1,6001,17244,emaLabel_ACTIVPAL_4476.csv,walking
0.71004832527912,1,6001,17247,emaLabel_ACTIVPAL_4476.csv,walking
0.921669930419566,1,24001,17250,emaLabel_ACTIVPAL_4476.csv,sitting
0.790368271954674,1,6001,17254,emaLabel_ACTIVPAL_4476.csv,walking
0.62056323946009,1,6001,17258,emaLabel_ACTIVPAL_4476.csv,walking
0.00537477605099787,1,24001,17265,emaLabel_ACTIVPAL_4476.csv,walking
1,1,24001,17270,emaLabel_ACTIVPAL_4476.csv,sitting
0.620396600566572,1,6001,17301,emaLabel_ACTIVPAL_4476.csv,walking
1,1,24001,17302,emaLabel_ACTIVPAL_4476.csv,sitting
0.851858023662723,1,6001,17305,emaLabel_ACTIVPAL_4476.csv,walking
0,1,6001,17323,emaLabel_ACTIVPAL_4476.csv,sitting
0.0388268621896351,1,6001,17410,emaLabel_ACTIVPAL_4476.csv,sitting
1,1,24001,17416,emaLabel_ACTIVPAL_4476.csv,sitting
0.830694884185969,1,6001,17418,emaLabel_ACTIVPAL_4476.csv,walking
0,1,6001,17424,emaLabel_ACTIVPAL_4476.csv,sitting
0.993000291654514,1,24001,17010,emaLabel_ACTIVPAL_4477.csv,sitting
0.163639393434428,1,6001,17022,emaLabel_ACTIVPAL_4477.csv,sitting
1,1,24001,17035,emaLabel_ACTIVPAL_4477.csv,sitting
0.152141309781703,1,6001,17036,emaLabel_ACTIVPAL_4477.csv,sitting
0.108815197467089,1,6001,17066,emaLabel_ACTIVPAL_4477.csv,sitting
0.806532244625896,1,6001,17066,emaLabel_ACTIVPAL_4477.csv,walking
0.107482086318947,1,6001,17074,emaLabel_ACTIVPAL_4477.csv,sitting
1,1,24001,17100,emaLabel_ACTIVPAL_4477.csv,sitting
0.969834590225407,1,24001,17112,emaLabel_ACTIVPAL_4477.csv,sitting
0.539076820529912,1,6001,17135,emaLabel_ACTIVPAL_4477.csv,walking
0.946627223865672,1,24001,17138,emaLabel_ACTIVPAL_4477.csv,sitting
0.057990334944176,1,6001,17145,emaLabel_ACTIVPAL_4477.csv,sitting
0.659890018330278,1,6001,17154,emaLabel_ACTIVPAL_4477.csv,walking
1,1,24001,17176,emaLabel_ACTIVPAL_4477.csv,sitting
0,1,6001,17191,emaLabel_ACTIVPAL_4477.csv,sitting
0.887518746875521,1,6001,17191,emaLabel_ACTIVPAL_4477.csv,walking
0.884004833131953,1,24001,17195,emaLabel_ACTIVPAL_4477.csv,sitting
0.961006498916847,1,6001,17198,emaLabel_ACTIVPAL_4477.csv,walking
0.226128978503583,1,6001,17211,emaLabel_ACTIVPAL_4477.csv,sitting
0.613564405932345,1,6001,17211,emaLabel_ACTIVPAL_4477.csv,walking
1,1,24001,17220,emaLabel_ACTIVPAL_4477.csv,sitting
1,1,24001,17241,emaLabel_ACTIVPAL_4477.csv,sitting
1,1,24001,17252,emaLabel_ACTIVPAL_4477.csv,sitting
1,1,24001,17260,emaLabel_ACTIVPAL_4477.csv,sitting
0,1,6001,17261,emaLabel_ACTIVPAL_4477.csv,sitting
0.856690551574738,1,6001,17261,emaLabel_ACTIVPAL_4477.csv,walking
1,1,24001,17283,emaLabel_ACTIVPAL_4477.csv,sitting
0.226795534077654,1,6001,17287,emaLabel_ACTIVPAL_4477.csv,sitting
0.681553074487585,1,6001,17287,emaLabel_ACTIVPAL_4477.csv,walking
0.0399933344442593,1,6001,17296,emaLabel_ACTIVPAL_4477.csv,sitting
0.0516580569905016,1,6001,17308,emaLabel_ACTIVPAL_4477.csv,sitting
0.863022829528412,1,6001,17308,emaLabel_ACTIVPAL_4477.csv,exercising
0.22112981169805,1,6001,17409,emaLabel_ACTIVPAL_4477.csv,sitting
0.972671221463089,1,6001,17419,emaLabel_ACTIVPAL_4477.csv,walking
0.26778870188302,1,6001,17428,emaLabel_ACTIVPAL_4477.csv,sitting
0.78253624395934,1,6001,17002,emaLabel_ACTIVPAL_4478.csv,running
0.621896350608232,1,6001,17019,emaLabel_ACTIVPAL_4478.csv,walking
0.884852524579237,1,6001,17053,emaLabel_ACTIVPAL_4478.csv,running
0,1,24001,17090,emaLabel_ACTIVPAL_4478.csv,sitting
0.797200466588902,1,6001,17106,emaLabel_ACTIVPAL_4478.csv,walking
1,1,6001,17134,emaLabel_ACTIVPAL_4478.csv,walking
0.697550408265289,1,6001,17162,emaLabel_ACTIVPAL_4478.csv,walking
0,1,24001,17172,emaLabel_ACTIVPAL_4478.csv,running
0.786702216297284,1,6001,17245,emaLabel_ACTIVPAL_4478.csv,walking
1,1,24001,17284,emaLabel_ACTIVPAL_4478.csv,sitting
1,1,24001,17288,emaLabel_ACTIVPAL_4478.csv,sitting
0.671554740876521,1,6001,17291,emaLabel_ACTIVPAL_4478.csv,walking
1,1,6001,17309,emaLabel_ACTIVPAL_4478.csv,walking
0.649558406932178,1,6001,17429,emaLabel_ACTIVPAL_4478.csv,walking
1,1,6001,17405,emaLabel_ACTIVPAL_4480.csv,running
0.966338943509415,1,6001,17406,emaLabel_ACTIVPAL_4480.csv,running
0.0169971671388102,1,6001,17411,emaLabel_ACTIVPAL_4480.csv,sitting
0.876353941009832,1,6001,17411,emaLabel_ACTIVPAL_4480.csv,walking
1,1,24001,17414,emaLabel_ACTIVPAL_4480.csv,sitting
0,1,6001,17420,emaLabel_ACTIVPAL_4480.csv,sitting
0.846048081329945,1,24001,17434,emaLabel_ACTIVPAL_4480.csv,sitting
0.0358273621063156,1,6001,17441,emaLabel_ACTIVPAL_4480.csv,sitting
0,1,6001,17442,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17444,emaLabel_ACTIVPAL_4480.csv,sitting
0.971001208282988,1,24001,17445,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17448,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17451,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17452,emaLabel_ACTIVPAL_4480.csv,sitting
0.758040326612231,1,6001,17454,emaLabel_ACTIVPAL_4480.csv,walking
0,1,24001,17456,emaLabel_ACTIVPAL_4480.csv,sitting
0.96300616563906,1,6001,17457,emaLabel_ACTIVPAL_4480.csv,walking
0.814697550408265,1,6001,17458,emaLabel_ACTIVPAL_4480.csv,walking
1,1,24001,17459,emaLabel_ACTIVPAL_4480.csv,sitting
0.797867022162973,1,6001,17464,emaLabel_ACTIVPAL_4480.csv,walking
0,1,24001,17465,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17469,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17471,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17472,emaLabel_ACTIVPAL_4480.csv,sitting
0.473587735377437,1,6001,17476,emaLabel_ACTIVPAL_4480.csv,walking
0,1,6001,17477,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17618,emaLabel_ACTIVPAL_4480.csv,sitting
0.670221629728379,1,6001,17836,emaLabel_ACTIVPAL_4480.csv,exercising
1,1,24001,17854,emaLabel_ACTIVPAL_4480.csv,sitting
0.957251781175784,1,24001,17864,emaLabel_ACTIVPAL_4480.csv,sitting
1,1,24001,17891,emaLabel_ACTIVPAL_4480.csv,sitting
0.100983169471755,1,6001,17904,emaLabel_ACTIVPAL_4480.csv,sitting
0.842192967838694,1,6001,17911,emaLabel_ACTIVPAL_4480.csv,walking
0,1,6001,17840,emaLabel_ACTIVPAL_4481.csv,sitting
0,1,6001,17840,emaLabel_ACTIVPAL_4481.csv,cycling
0,1,6001,17841,emaLabel_ACTIVPAL_4481.csv,sitting
0,1,6001,17841,emaLabel_ACTIVPAL_4481.csv,cycling
0.849191801366439,1,6001,17853,emaLabel_ACTIVPAL_4481.csv,exercising
0.944043998166743,1,24001,17898,emaLabel_ACTIVPAL_4481.csv,sitting
0.285452424595901,1,6001,17900,emaLabel_ACTIVPAL_4481.csv,walking
0.729302945710595,1,24001,17935,emaLabel_ACTIVPAL_4481.csv,sitting
1,1,6001,17939,emaLabel_ACTIVPAL_4481.csv,walking
0.807865355774038,1,6001,17947,emaLabel_ACTIVPAL_4481.csv,walking
0.774092746135578,1,24001,17961,emaLabel_ACTIVPAL_4481.csv,sitting
0,1,24001,17989,emaLabel_ACTIVPAL_4481.csv,sitting
0.712720303320695,1,24001,18009,emaLabel_ACTIVPAL_4481.csv,sitting
1,1,6001,18021,emaLabel_ACTIVPAL_4481.csv,walking
0,1,6001,18024,emaLabel_ACTIVPAL_4481.csv,sitting
0.826695550741543,1,6001,18074,emaLabel_ACTIVPAL_4481.csv,walking
0.835527412097984,1,6001,18082,emaLabel_ACTIVPAL_4481.csv,walking
1,1,6001,18107,emaLabel_ACTIVPAL_4481.csv,walking
0,1,6001,18109,emaLabel_ACTIVPAL_4481.csv,sitting
0.680886518913514,1,6001,18631,emaLabel_ACTIVPAL_4481.csv,walking
1,1,24001,18662,emaLabel_ACTIVPAL_4481.csv,sitting
0,1,6001,18712,emaLabel_ACTIVPAL_4481.csv,sitting
0.745375770704882,1,6001,17867,emaLabel_ACTIVPAL_4482.csv,exercising
0.97016790967043,1,24001,17872,emaLabel_ACTIVPAL_4482.csv,sitting
0.628895184135977,1,6001,17890,emaLabel_ACTIVPAL_4482.csv,walking
0.617897017163806,1,6001,17918,emaLabel_ACTIVPAL_4482.csv,walking
0.070488251958007,1,6001,17931,emaLabel_ACTIVPAL_4482.csv,sitting
1,1,24001,17945,emaLabel_ACTIVPAL_4482.csv,sitting
0.845525745709048,1,6001,17948,emaLabel_ACTIVPAL_4482.csv,walking
1,1,24001,17953,emaLabel_ACTIVPAL_4482.csv,sitting
0.0364939176803866,1,6001,17970,emaLabel_ACTIVPAL_4482.csv,sitting
0,1,24001,17974,emaLabel_ACTIVPAL_4482.csv,sitting
0,1,24001,17981,emaLabel_ACTIVPAL_4482.csv,sitting
1,1,6001,18025,emaLabel_ACTIVPAL_4482.csv,walking
0.166805532411265,1,6001,18041,emaLabel_ACTIVPAL_4482.csv,sitting
1,1,6001,17842,emaLabel_ACTIVPAL_4484.csv,walking
0.692551241459757,1,6001,17860,emaLabel_ACTIVPAL_4484.csv,walking
0.73004499250125,1,6001,17881,emaLabel_ACTIVPAL_4484.csv,walking
1,1,24001,17892,emaLabel_ACTIVPAL_4484.csv,sitting
0,1,6001,17896,emaLabel_ACTIVPAL_4484.csv,sitting
0,1,6001,17902,emaLabel_ACTIVPAL_4484.csv,sitting
1,1,24001,17910,emaLabel_ACTIVPAL_4484.csv,sitting
1,1,24001,17913,emaLabel_ACTIVPAL_4484.csv,sitting
1,1,24001,17963,emaLabel_ACTIVPAL_4484.csv,sitting
0.930678220296617,1,6001,17964,emaLabel_ACTIVPAL_4484.csv,walking
